fid,DN,area,fid_2,SIG_CD,KOR_PAR_NM,PARK_SN,면적(m^2,x,y,ADM_DR_NM
87157,"16","200",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87158,"19","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87159,"22","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87160,"18","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87161,"10","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87162,"7","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87163,"6","400",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87164,"4","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87165,"1","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87166,"5","200",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
87167,"14","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
87223,"1","100",12798,"11500",백합공원,59.000000000000000,"939",126.869457483100007,37.551149710499999,염창동
87224,"2","100",12798,"11500",백합공원,59.000000000000000,"939",126.869457483100007,37.551149710499999,염창동
87225,"4","100",12798,"11500",백합공원,59.000000000000000,"939",126.869457483100007,37.551149710499999,염창동
87233,"5","200",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87234,"4","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87235,"11","200",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87236,"5","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87237,"3","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87238,"1","200",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87239,"2","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87249,"2","20993",12900,"11500",,95.000000000000000,"1763",126.823289579199994,37.552158492499998,발산1동
87253,"5","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87254,"4","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87255,"3","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87256,"1","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87257,"0","1899",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87258,"4","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87292,"1","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87293,"2","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87295,"6","700",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87339,"22","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87340,"26","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87341,"27","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87342,"19","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87343,"12","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87344,"7","600",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87345,"5","100",12733,"11500",,25.000000000000000,"977",126.846376545200002,37.551939861800001,화곡6동
87347,"11","600",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
87348,"5","200",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
87401,"2","100",12798,"11500",백합공원,59.000000000000000,"939",126.869457483100007,37.551149710499999,염창동
87402,"4","100",12798,"11500",백합공원,59.000000000000000,"939",126.869457483100007,37.551149710499999,염창동
87408,"7","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87409,"9","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87410,"12","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87411,"4","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87412,"4","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87413,"1","200",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87414,"2","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87427,"5","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87428,"7","200",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87429,"5","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87430,"4","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87431,"6","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87432,"7","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87433,"6","200",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87434,"4","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87435,"2","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87436,"3","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87437,"11","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87474,"2","300",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87475,"2","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87476,"1","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87477,"5","200",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87478,"4","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87479,"2","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87480,"5","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87530,"4","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
87531,"7","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
87532,"6","1000",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
87595,"1","100",12798,"11500",백합공원,59.000000000000000,"939",126.869457483100007,37.551149710499999,염창동
87596,"3","100",12798,"11500",백합공원,59.000000000000000,"939",126.869457483100007,37.551149710499999,염창동
87597,"5","100",12798,"11500",백합공원,59.000000000000000,"939",126.869457483100007,37.551149710499999,염창동
87604,"7","200",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87605,"9","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87606,"3","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87607,"3","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87608,"2","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87609,"3","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87618,"7","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87619,"11","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87620,"9","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87621,"7","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87622,"13","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87623,"14","300",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87624,"13","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87625,"9","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87626,"2","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87627,"1","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87628,"2","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87629,"4","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87630,"8","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87665,"4","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87666,"6","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87667,"7","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87668,"8","300",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87669,"6","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87670,"1","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87671,"1","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87672,"3","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87673,"7","400",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87718,"5","200",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
87719,"13","200",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
87720,"5","200",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
87781,"1","100",12798,"11500",백합공원,59.000000000000000,"939",126.869457483100007,37.551149710499999,염창동
87782,"2","100",12798,"11500",백합공원,59.000000000000000,"939",126.869457483100007,37.551149710499999,염창동
87789,"2","200",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87790,"7","500",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87791,"4","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87792,"5","200",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87802,"7","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87803,"10","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87804,"15","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87805,"16","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87806,"17","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87807,"13","200",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87808,"12","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87809,"14","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87810,"16","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87811,"9","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87812,"1","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87813,"3","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87814,"6","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87815,"7","200",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87847,"8","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87848,"5","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87849,"6","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87850,"8","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87851,"10","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87852,"11","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87853,"6","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87854,"4","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87855,"3","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87856,"2","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87857,"1","200",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87858,"0","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87859,"2","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87860,"5","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87889,"10","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
87953,"8","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87954,"11","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87955,"13","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87956,"10","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87957,"8","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87963,"0","50482",12900,"11500",,95.000000000000000,"1763",126.823289579199994,37.552158492499998,발산1동
87964,"2","22692",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
87966,"3","5498",12797,"11500",,58.000000000000000,"913",126.833179298700003,37.552208722800003,발산1동
87967,"2","17085",12732,"11500",백석공원,24.000000000000000,"993",126.863491254400003,37.552621525600003,등촌1동
87971,"3","8297",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87975,"4","2299",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87982,"6","400",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
87983,"9","400",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87984,"5","1200",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
87993,"9","200",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
87994,"7","200",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88015,"8","600",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88016,"6","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88017,"11","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88018,"14","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88019,"11","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88020,"7","300",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88021,"8","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88022,"15","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88023,"16","200",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88024,"7","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88025,"6","200",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88049,"11","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88050,"8","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88051,"3","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88052,"5","600",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88053,"6","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88054,"5","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88055,"2","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88056,"1","300",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88057,"4","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88058,"9","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88103,"4","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88104,"11","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88105,"12","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88106,"8","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88107,"7","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88178,"4","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
88179,"6","100",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
88180,"7","200",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
88185,"6","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88186,"7","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88187,"10","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88188,"8","200",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88210,"5","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88211,"8","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88212,"10","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88213,"8","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88214,"4","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88215,"4","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88216,"7","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88217,"6","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88218,"5","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88219,"0","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88220,"5","300",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88221,"14","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88222,"24","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88265,"2","200",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88266,"7","200",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88267,"11","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88268,"10","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88331,"5","500",12902,"11500",,97.000000000000000,"258",126.873862855699997,37.551726852300000,염창동
88342,"8","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88343,"9","200",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88344,"9","300",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88345,"9","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88346,"7","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88347,"6","600",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88348,"7","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88349,"12","300",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88350,"7","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88374,"4","2299",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88375,"2","300",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88376,"5","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88377,"7","200",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88378,"4","200",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88379,"1","200",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88380,"5","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88381,"2","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88382,"1","200",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88383,"18","200",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88384,"26","200",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88427,"9","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88428,"8","600",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88501,"10","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88502,"7","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88503,"11","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88504,"9","200",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88505,"8","1100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88506,"7","200",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88507,"11","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88508,"10","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88509,"7","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88510,"9","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88511,"15","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88538,"1","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88539,"2","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88540,"5","200",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88541,"3","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88542,"4","800",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88581,"3","100",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88582,"6","500",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88583,"7","200",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88651,"9","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88652,"6","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88653,"5","200",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88654,"10","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88655,"9","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88656,"11","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88657,"12","300",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88658,"11","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88659,"8","700",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88660,"10","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88661,"8","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88662,"6","800",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88663,"7","300",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88664,"13","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88665,"16","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88681,"3","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88682,"2","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88683,"0","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88684,"1","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88685,"2","300",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88686,"2","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88687,"16","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88688,"23","100",12931,"11500",,113.000000000000000,"2437",126.838675468299996,37.550200909300003,우장산동
88730,"4","200",12734,"11500",백연공원,26.000000000000000,"1101",126.851930130000000,37.550688035800000,화곡6동
88760,"5","300",12927,"11500",,108.000000000000000,"1535",126.858255012499995,37.549473219699998,등촌2동
88761,"8","200",12927,"11500",,108.000000000000000,"1535",126.858255012499995,37.549473219699998,등촌2동
88767,"8","1499",12927,"11500",,108.000000000000000,"1535",126.858255012499995,37.549473219699998,등촌2동
88779,"1","15771",12732,"11500",백석공원,24.000000000000000,"993",126.863491254400003,37.552621525600003,등촌1동
88799,"6","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88800,"3","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88801,"12","300",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88802,"10","300",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88803,"9","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88804,"9","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
88805,"7","100",13008,"11500",,127.000000000000000,"1649",126.828316053699993,37.550262116299997,발산1동
