origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
75,16184,15.8042852,1716.1597644,12.0768933,1744.0409429
75,16187,15.8042852,1711.9818521,14.8654422,1742.6515795
75,16191,15.8042852,1945.3794704,22.2809778,1983.4647335
75,16503,15.8042852,2311.2227997,9.3635757,2336.3906606
75,16585,15.8042852,6956.4537722,11.1131440,6983.3712015
75,16682,15.8042852,5143.1733915,32.7545000,5191.7321767
75,17056,15.8042852,4873.2665952,19.9746728,4909.0455532
75,17117,15.8042852,1881.2785602,11.4088751,1908.4917205
75,17339,15.8042852,1828.5824564,8.0094865,1852.3962281
75,17589,15.8042852,1253.9852977,17.8232994,1287.6128824
75,17655,15.8042852,2741.9995798,8.4025730,2766.2064380
75,17975,15.8042852,1158.4364559,9.4755374,1183.7162786
75,18031,15.8042852,2138.8873402,11.3454934,2166.0371188
75,18032,15.8042852,2083.4184567,11.9251211,2111.1478630
75,18033,15.8042852,2112.4348369,11.8555106,2140.0946327
75,18394,15.8042852,1667.2090628,7.2288058,1690.2421538
75,18609,15.8042852,5797.4590392,14.0589105,5827.3222349
75,19063,15.8042852,768.7194432,10.9308632,795.4545916
75,19099,15.8042852,778.0202305,4.6485910,798.4731067
75,19199,15.8042852,1802.6726065,11.9164681,1830.3933599
75,19200,15.8042852,1863.7978312,8.4760434,1888.0781598
75,19593,15.8042852,3659.8857878,9.8247235,3685.5147965
75,19658,15.8042852,5746.7436730,8.8434324,5771.3913906
75,20110,15.8042852,1133.3901509,8.7001734,1157.8946095
75,21418,15.8042852,1225.0298973,10.5976503,1251.4318329
75,21906,15.8042852,7104.1534123,7.9656246,7127.9233221
75,22045,15.8042852,914.0137858,10.0819197,939.8999908
75,22383,15.8042852,2613.2420568,9.8670523,2638.9133944
75,22384,15.8042852,2629.1188573,13.4383139,2658.3614565
75,22400,15.8042852,3763.4745098,8.9577806,3788.2365756
75,22550,15.8042852,3979.5814782,32.7896227,4028.1753861
75,22762,15.8042852,1636.2383923,11.7280665,1663.7707441
75,23081,15.8042852,2986.0137827,16.4474952,3018.2655631
75,23583,15.8042852,2568.9099750,7.1762558,2591.8905160
75,23881,15.8042852,5136.8420859,16.4841424,5169.1305135
75,23947,15.8042852,2411.6858022,11.0565373,2438.5466247
75,23980,15.8042852,5087.4202120,12.8563814,5116.0808786
75,24187,15.8042852,2904.5153481,7.7324415,2928.0520748
75,24203,15.8042852,3790.2520427,20.8450183,3826.9013463
75,24237,15.8042852,1463.8164583,6.4998941,1486.1206377
75,24238,15.8042852,1451.2163469,8.7193150,1475.7399471
75,24344,15.8042852,4225.1361700,25.9755625,4266.9160178
75,24940,15.8042852,7137.5500858,10.9964333,7164.3508043
75,24963,15.8042852,7137.5500858,10.9964333,7164.3508043
75,95799,15.8042852,1815.8076019,8.4457670,1840.0576541
75,140732,15.8042852,2118.6286699,13.8756679,2148.3086231
75,175371,15.8042852,3847.3017611,21.5335728,3884.6396191
75,235622,15.8042852,2312.5452685,18.3264693,2346.6760230
75,328414,15.8042852,670.7871947,10.7273852,697.3188651
75,328786,15.8042852,1893.7869263,7.1625470,1916.7537585
75,328868,15.8042852,3365.3029158,15.7101283,3396.8173293
75,329117,15.8042852,1886.5948795,43.3774333,1945.7765981
75,329118,15.8042852,1835.8838729,14.0366591,1865.7248173
75,329119,15.8042852,1860.8789524,16.7778610,1893.4610987
75,329120,15.8042852,1860.8789524,41.3757963,1918.0590340
75,329121,15.8042852,1920.1063634,45.0370917,1980.9477403
75,329122,15.8042852,1920.1063634,40.8478236,1976.7584722
75,329123,15.8042852,1920.1063634,23.4315188,1959.3421674
75,329124,15.8042852,1835.8838729,43.7189288,1895.4070870
75,329125,15.8042852,1807.5621871,22.0026351,1845.3691074
75,329126,15.8042852,1835.8838729,17.5013472,1869.1895054
