fid,x,y
"1733",126.8144647709,37.5735728588
"1734",126.8146168710,37.5732825070
"1735",126.8147166538,37.5732777419
"1749",126.8163289886,37.5735318066
"1764",126.8565044273,37.5547285022
"1766",126.8568530566,37.5547452920
"1767",126.8570144056,37.5546159350
"1768",126.8575898568,37.5545411600
"1775",126.8162003764,37.5632031063
"1783",126.8162703187,37.5659337452
"1794",126.8162552601,37.5684064863
"1799",126.8615701552,37.5534078421
"1800",126.8615460404,37.5537809512
"1818",126.8623131770,37.5525040970
"1820",126.8627215655,37.5517425196
"1821",126.8632380203,37.5521439743
"1826",126.8652885577,37.5515396145
"1827",126.8650148310,37.5516834411
"1828",126.8649156913,37.5514836589
"1829",126.8651761699,37.5515844631
"1832",126.8670699289,37.5502173845
"1834",126.8674015929,37.5500517613
"1836",126.8682802060,37.5496483941
"1845",126.8633292782,37.5526114570
"1847",126.8724070675,37.5474821945
"1863",126.8409902118,37.5269715840
"1867",126.8433283828,37.5273740341
"1868",126.8436726383,37.5274381770
"1870",126.8442956711,37.5275555031
"1880",126.8525803942,37.5287700701
"1881",126.8526928258,37.5287962082
"1885",126.8529799160,37.5288145080
"1889",126.8545197974,37.5289418679
"1890",126.8548735214,37.5289879323
"1891",126.8552945610,37.5290612817
"1892",126.8559549078,37.5291576416
"1893",126.8565187909,37.5292070075
"1896",126.8570351106,37.5293571937
"1899",126.8579195645,37.5294412857
"1900",126.8581900045,37.5294020772
"1902",126.8593660085,37.5295639752
"1904",126.8600951871,37.5297229016
"1905",126.8602716318,37.5297109744
"1908",126.8612800819,37.5298516615
"1909",126.8614828396,37.5298905679
"1913",126.8623318282,37.5300000410
"1915",126.8626689935,37.5300394733
"1951",126.8443226408,37.5582609983
"1952",126.8443197770,37.5576210808
"1956",126.8455295369,37.5580977440
"1994",126.8534769374,37.5562796390
"2029",126.8424975653,37.5272273666
"2035",126.8442307795,37.5282739575
"2038",126.8453671594,37.5276650331
"2040",126.8458277871,37.5277367781
"2045",126.8461535323,37.5278117219
"2048",126.8468374372,37.5279880411
"2050",126.8473555625,37.5280232807
"2051",126.8477156138,37.5280755857
"2058",126.8501253933,37.5284333703
"2059",126.8504633678,37.5285128333
"2062",126.8510601498,37.5285162173
"2063",126.8513416745,37.5286231320
"2064",126.8515184337,37.5286137093
"2065",126.8516871307,37.5286345656
"2075",126.8483130065,37.5577320364
"2101",126.8169793761,37.5708368995
"2143",126.8602379797,37.5534463861
"2144",126.8604177734,37.5533714096
"2151",126.8613719121,37.5532753732
"2161",126.8095371060,37.5575462370
"2162",126.8097190320,37.5573554627
"2176",126.8386094841,37.5431102981
"2183",126.8190334383,37.5492487698
"2189",126.8200155157,37.5466370181
"2190",126.8204141921,37.5468670743
"2191",126.8207858179,37.5467744957
"2192",126.8206686968,37.5466433981
"2221",126.8087321129,37.5613431654
"2231",126.8096946541,37.5617505422
"2245",126.8116544415,37.5615348363
"2246",126.8118018013,37.5615560856
"2247",126.8119004680,37.5614986258
"2250",126.8123559450,37.5609473852
"2258",126.8125695899,37.5614305416
"2259",126.8125659780,37.5609311634
"2260",126.8127974495,37.5614627956
"2262",126.8128245683,37.5608205917
"2271",126.8147236745,37.5612615103
"2273",126.8155337058,37.5614828921
"2283",126.8377905134,37.5589430984
"2288",126.8392580132,37.5587420363
"2289",126.8391012249,37.5581849981
"2294",126.8415028643,37.5585095342
"2296",126.8421769536,37.5576037281
"2313",126.8723490306,37.5509619022
"2333",126.8670293507,37.5540565314
"2334",126.8673267955,37.5539157601
"2342",126.8405903281,37.5545516217
"2346",126.8418505378,37.5540709004
"2360",126.8491093501,37.5423443669
"2362",126.8493237256,37.5423237046
"2389",126.8566154568,37.5317367311
"2390",126.8566433958,37.5313991732
"2394",126.8568604820,37.5314401270
"2395",126.8568433908,37.5312883070
"2396",126.8571638042,37.5317634506
"2397",126.8572085812,37.5314506833
"2398",126.8573810698,37.5317968936
"2400",126.8575689677,37.5317473750
"2401",126.8575909309,37.5314683717
"2402",126.8577196592,37.5314578607
"2403",126.8577874213,37.5318084744
"2416",126.8634105061,37.5496222769
"2418",126.8634387451,37.5498352568
"2420",126.8443108960,37.5443815274
"2421",126.8439121452,37.5448879926
"2427",126.8444918207,37.5448446854
"2431",126.8443072115,37.5454213143
"2440",126.8426011233,37.5389266616
"2444",126.8419669835,37.5389638550
"2446",126.8418125298,37.5392065799
"2449",126.8366813557,37.5518027971
"2516",126.8454628097,37.5523821756
"2521",126.8500661739,37.5437481566
"2537",126.8477213514,37.5365857618
"2558",126.8578466336,37.5315273616
"2561",126.8583039724,37.5318443043
"2562",126.8582391357,37.5316032344
"2564",126.8584545824,37.5316323736
"2566",126.8585604719,37.5316478951
"2567",126.8587206427,37.5319277983
"2569",126.8587852293,37.5316734965
"2571",126.8590151676,37.5319224623
"2577",126.8634470078,37.5500639579
"2578",126.8636031351,37.5500293432
"2583",126.8401471239,37.5272613457
"2585",126.8399659454,37.5275389450
"2591",126.8451067091,37.5455853011
"2594",126.8448003340,37.5460708144
"2596",126.8450046820,37.5464160803
"2597",126.8450466862,37.5465017518
"2598",126.8451532929,37.5466860234
"2600",126.8452205714,37.5468332209
"2606",126.8543627598,37.5591333253
"2618",126.8418212393,37.5401877102
"2619",126.8417460871,37.5403493394
"2621",126.8410405371,37.5404508798
"2626",126.8407896097,37.5407878800
"2632",126.8368338062,37.5533571479
"2633",126.8370212421,37.5533599330
"2634",126.8363831720,37.5535962051
"2710",126.8589379012,37.5316897536
"2713",126.8594099466,37.5320114844
"2734",126.8395427480,37.5283672301
"2735",126.8392441266,37.5287597880
"2745",126.8458421920,37.5469480464
"2751",126.8544406797,37.5592424960
"2756",126.8477229811,37.5294190722
"2757",126.8476978288,37.5295535168
"2764",126.8405584340,37.5411333004
"2771",126.8410186880,37.5415863723
"2776",126.8363131107,37.5542414959
"2780",126.8375469241,37.5543078541
"2782",126.8366281980,37.5544436116
"2787",126.8368609544,37.5552611182
"2826",126.8696599725,37.5531704756
"2842",126.8480902623,37.5534335965
"2871",126.8169905338,37.5728865868
"2872",126.8163912272,37.5741179047
"2876",126.8164745219,37.5773250469
"2878",126.8352666755,37.5371507320
"2894",126.8161677441,37.5486908475
"2895",126.8384432254,37.5301822638
"2896",126.8385832066,37.5299403645
"2897",126.8386028639,37.5301672623
"2901",126.8599439149,37.5320491021
"2905",126.8605155844,37.5321837997
"2906",126.8604843767,37.5318532624
"2907",126.8606288994,37.5318962792
"2908",126.8608932546,37.5317867033
"2909",126.8608282021,37.5319077346
"2912",126.8611582467,37.5318745601
"2916",126.8383318534,37.5303346159
"2918",126.8382096686,37.5305486999
"2919",126.8381597934,37.5306382170
"2920",126.8380998057,37.5307229316
"2921",126.8380347622,37.5308225703
"2923",126.8378562881,37.5311320801
"2925",126.8374820524,37.5317506095
"2951",126.8119069618,37.5668193637
"2955",126.8115919141,37.5671584117
"2959",126.8115780430,37.5673057064
"2961",126.8115755178,37.5674750833
"2982",126.8502045332,37.5631609239
"2983",126.8502064723,37.5628923141
"2984",126.8498692057,37.5630973371
"2985",126.8700169494,37.5529314310
"2986",126.8701772396,37.5529582171
"2993",126.8704097473,37.5526491004
"3024",126.8471512507,37.5363773264
"3037",126.8356748322,37.5366685808
"3041",126.8358039322,37.5371987742
"3050",126.8394094385,37.5302384868
"3065",126.8625117212,37.5324351133
"3067",126.8626979943,37.5321074674
"3068",126.8627196977,37.5324997689
"3070",126.8371481782,37.5322927975
"3075",126.8369238287,37.5326482830
"3094",126.8382698816,37.5442227845
"3098",126.8378900187,37.5445699650
"3127",126.8425012126,37.5412885704
"3133",126.8425595065,37.5418025898
"3138",126.8508201005,37.5628582223
"3150",126.8706015314,37.5524040875
"3163",126.8449198659,37.5465379165
"3168",126.8445389849,37.5466623642
"3171",126.8444042489,37.5466915405
"3182",126.8362682706,37.5372783094
"3205",126.8412931775,37.5303620483
"3206",126.8415924631,37.5305085938
"3212",126.8628963135,37.5324289079
"3216",126.8635537096,37.5305104267
"3218",126.8634595113,37.5315924254
"3224",126.8634040988,37.5328524546
"3225",126.8633328975,37.5330967538
"3238",126.8355380469,37.5349217399
"3242",126.8378034438,37.5446393225
"3243",126.8369848071,37.5447616284
"3276",126.8427435963,37.5418889339
"3283",126.8430911263,37.5425397904
"3284",126.8433627274,37.5420501256
"3288",126.8437976689,37.5422771786
"3302",126.8712031895,37.5518599722
"3303",126.8708933367,37.5514926143
"3305",126.8717235682,37.5513789569
"3308",126.8714186135,37.5510159480
"3321",126.8442678935,37.5468389319
"3323",126.8442788689,37.5470578654
"3334",126.8449417164,37.5449231991
"3335",126.8450398102,37.5448041094
"3336",126.8453712606,37.5448462738
"3357",126.8466506813,37.5367174874
"3358",126.8467247285,37.5362350516
"3387",126.8423072619,37.5304297585
"3397",126.8436215873,37.5304972606
"3398",126.8438207126,37.5305093367
"3401",126.8444968869,37.5305528644
"3403",126.8633056845,37.5339696636
"3404",126.8632715604,37.5341426581
"3405",126.8632825155,37.5342818973
"3416",126.8632541147,37.5346686738
"3420",126.8350614714,37.5356994362
"3430",126.8359151679,37.5473698752
"3431",126.8360287132,37.5474179048
"3437",126.8360563138,37.5484226205
"3440",126.8359975829,37.5488727363
"3441",126.8357129864,37.5490246091
"3442",126.8359548526,37.5491854150
"3443",126.8352441911,37.5492576305
"3461",126.8118802419,37.5689539180
"3466",126.8115030195,37.5693973314
"3471",126.8442780483,37.5429981526
"3472",126.8444311540,37.5427700051
"3479",126.8447716269,37.5430667849
"3480",126.8447972010,37.5429885113
"3484",126.8452234952,37.5436647711
"3510",126.8726238468,37.5502195761
"3515",126.8440023119,37.5472066449
"3539",126.8366913285,37.5368646106
"3541",126.8369324717,37.5368976330
"3546",126.8448891107,37.5305940267
"3557",126.8462284018,37.5304059551
"3565",126.8632393846,37.5364827380
"3566",126.8632030795,37.5367139571
"3578",126.8345193352,37.5404063034
"3582",126.8348804957,37.5404476615
"3589",126.8346725524,37.5492961593
"3604",126.8373923871,37.5568874529
"3622",126.8453819892,37.5437835643
"3623",126.8454739892,37.5438570625
"3624",126.8456597118,37.5440064091
"3646",126.8730195163,37.5504616383
"3650",126.8736018571,37.5506957112
"3654",126.8726514982,37.5500786647
"3655",126.8726407243,37.5500178673
"3656",126.8726151327,37.5497763729
"3657",126.8725110983,37.5498961999
"3658",126.8722346172,37.5496750282
"3693",126.8379400921,37.5375107399
"3704",126.8468286748,37.5304607141
"3708",126.8479952830,37.5305260053
"3712",126.8482287679,37.5305221007
"3714",126.8484075444,37.5308028433
"3715",126.8631655478,37.5373990485
"3730",126.8356215679,37.5405472080
"3734",126.8359680248,37.5406871016
"3735",126.8358533864,37.5406540708
"3739",126.8362551590,37.5408831632
"3740",126.8365760436,37.5403078271
"3742",126.8367724477,37.5403290405
"3756",126.8387802865,37.5590330627
"3757",126.8380972832,37.5591191187
"3760",126.8381093314,37.5593715227
"3761",126.8388226646,37.5592724325
"3769",126.8393645495,37.5608978299
"3776",126.8121434983,37.5704412766
"3790",126.8589885686,37.5554421829
"3800",126.8734814920,37.5503919026
"3801",126.8734444918,37.5503062444
"3803",126.8737348526,37.5502419683
"3810",126.8746275760,37.5499546404
"3820",126.8418362918,37.5482886103
"3824",126.8469127278,37.5436038626
"3858",126.8387054709,37.5376243010
"3860",126.8388543447,37.5376592686
"3862",126.8484924904,37.5308321907
"3866",126.8487107310,37.5305346553
"3869",126.8488825510,37.5309038968
"3870",126.8489630032,37.5308269050
"3871",126.8489781728,37.5308991275
"3883",126.8629049085,37.5418651020
"3889",126.8625035069,37.5426582704
"3890",126.8369762251,37.5403995439
"3892",126.8371175517,37.5404428386
"3896",126.8375818350,37.5405665706
"3902",126.8390915377,37.5408461071
"3912",126.8475014011,37.5488379828
"3914",126.8477932232,37.5491522761
"3929",126.8397579964,37.5621635032
"3942",126.8118848261,37.5707834684
"3950",126.8600470193,37.5582461040
"3951",126.8602271138,37.5580000361
"3952",126.8598915108,37.5581671754
"3957",126.8759882559,37.5496986745
"3959",126.8759312986,37.5496120359
"3971",126.8397315605,37.5372421132
"3981",126.8500181652,37.5305883320
"3988",126.8505523943,37.5306816775
"3989",126.8507266071,37.5309373562
"4006",126.8391075874,37.5415777858
"4011",126.8396710380,37.5411515194
"4016",126.8410794638,37.5420938197
"4018",126.8411486827,37.5416577676
"4030",126.8480493642,37.5496361026
"4045",126.8407274202,37.5647941988
"4046",126.8412584352,37.5653265393
"4047",126.8409864486,37.5652187448
"4048",126.8409369576,37.5650586903
"4049",126.8410729028,37.5651154560
"4050",126.8408100842,37.5652944474
"4051",126.8409762737,37.5658868819
"4059",126.8111286836,37.5714838451
"4063",126.8113542614,37.5714179560
"4064",126.8117228320,37.5715142958
"4065",126.8118036517,37.5714021956
"4068",126.8597550114,37.5579553256
"4115",126.8503537226,37.5376789916
"4146",126.8512594519,37.5309652428
"4147",126.8513419644,37.5307257729
"4148",126.8515759009,37.5310323150
"4150",126.8518165449,37.5310579683
"4155",126.8522017681,37.5310910287
"4177",126.8417220146,37.5418428602
"4185",126.8490025864,37.5514680441
"4201",126.8416094431,37.5686944583
"4212",126.8108061535,37.5735750069
"4216",126.8116420330,37.5739892802
"4217",126.8113611582,37.5740913803
"4220",126.8113873578,37.5746772900
"4251",126.8772068395,37.5485458124
"4256",126.8470087364,37.5425918370
"4258",126.8471427647,37.5426205688
"4277",126.8407210472,37.5382172097
"4280",126.8526846553,37.5311417565
"4284",126.8529497693,37.5308850771
"4287",126.8532659354,37.5309257224
"4313",126.8424595227,37.5419109416
"4315",126.8504114920,37.5516095046
"4316",126.8505673700,37.5513891966
"4317",126.8503861959,37.5517781254
"4318",126.8496563212,37.5515581670
"4319",126.8504889583,37.5511980300
"4320",126.8499106980,37.5513500894
"4321",126.8503225924,37.5510219533
"4322",126.8506054025,37.5512878194
"4325",126.8500765121,37.5518166934
"4333",126.8480547167,37.5298800944
"4341",126.8469545049,37.5308913359
"4342",126.8473957915,37.5311785275
"4358",126.8412812612,37.5696424799
"4364",126.8411521796,37.5702400168
"4407",126.8657931496,37.5555854356
"4408",126.8656953038,37.5556930195
"4412",126.8376492534,37.5546666777
"4418",126.8379948346,37.5548298858
"4438",126.8412821546,37.5383995464
"4445",126.8417010457,37.5385631783
"4460",126.8543459667,37.5313398893
"4478",126.8427873486,37.5427217655
"4481",126.8431438499,37.5428967778
"4482",126.8433117507,37.5428346355
"4485",126.8429812120,37.5426347087
"4491",126.8506246486,37.5525641038
"4504",126.8465317409,37.5315215432
"4508",126.8466917543,37.5311063965
"4517",126.8360780732,37.5502717604
"4523",126.8426163761,37.5702741128
"4524",126.8414295549,37.5705592853
"4525",126.8426434820,37.5705437496
"4526",126.8419849677,37.5703315588
"4527",126.8420462680,37.5706080879
"4556",126.8411141692,37.5687912311
"4565",126.8656347073,37.5554401883
"4567",126.8657510610,37.5553553303
"4568",126.8654210639,37.5550004250
"4569",126.8659548748,37.5552528569
"4574",126.8663125909,37.5549329681
"4575",126.8659006538,37.5547239451
"4576",126.8658447625,37.5547920526
"4577",126.8664923778,37.5548406443
"4599",126.8479814281,37.5428211835
"4608",126.8486787709,37.5425703714
"4623",126.8480334140,37.5365238694
"4630",126.8419482876,37.5386678812
"4638",126.8548883162,37.5314920535
"4639",126.8550180836,37.5311726467
"4647",126.8556337822,37.5315090599
"4655",126.8618691576,37.5448086700
"4660",126.8431303593,37.5426902302
"4661",126.8432660201,37.5423855997
"4664",126.8426902143,37.5433885534
"4665",126.8431324342,37.5431748298
"4676",126.8427801486,37.5440279631
"4677",126.8436204426,37.5437035428
"4685",126.8520185394,37.5545090815
"4701",126.8461961759,37.5321512022
"4716",126.8410499283,37.5717143284
"4724",126.8410746374,37.5718990245
"4727",126.8405986720,37.5716646662
"4728",126.8406607532,37.5716023669
"4746",126.8417325510,37.5678952062
"4772",126.8667645784,37.5546614158
"4776",126.8401040791,37.5541914661
"4784",126.8400375072,37.5546372321
"4785",126.8401491774,37.5546261790
"4822",126.8560216723,37.5312727604
"4825",126.8564650023,37.5316197783
"4834",126.8625970571,37.5469717203
"4839",126.8433284059,37.5440556931
"4841",126.8435872545,37.5444256767
"4852",126.8440586278,37.5443020161
"4855",126.8522420894,37.5569558078
"4860",126.8533878861,37.5571385475
"4867",126.8458828225,37.5326570054
"4887",126.8365978092,37.5509067911
"4888",126.8360253727,37.5510685537
"4899",126.8415099796,37.5727754573
"4918",126.8095748978,37.5794106502
"4964",126.8620399782,37.5455964130
"4975",126.8613306498,37.5455752799
"4993",126.8631736215,37.5492358251
"5013",126.8575672877,37.5322212577
"5014",126.8580175807,37.5323318145
"5017",126.8576249090,37.5325451291
"5020",126.8575808877,37.5329503635
"5029",126.8570544607,37.5355020154
"5031",126.8569208525,37.5356553721
"5042",126.8627525965,37.5317228680
"5043",126.8627871077,37.5319569189
"5046",126.8618523702,37.5315070682
"5047",126.8621009817,37.5314052366
"5049",126.8620870415,37.5312497722
"5055",126.8087343020,37.5611334761
"5061",126.8087960140,37.5606371807
"5081",126.8529575142,37.5537889888
"5120",126.8732418805,37.5491978192
"5128",126.8717220994,37.5478258666
"5129",126.8718270036,37.5479909677
"5130",126.8719194667,37.5479490847
"5142",126.8121418086,37.5606594838
"5143",126.8123735953,37.5605741210
"5255",126.8448429809,37.5416517391
"5265",126.8445441719,37.5426675086
"5335",126.8612893593,37.5454871201
"5336",126.8612670236,37.5454186964
"5339",126.8613018056,37.5457167384
"5340",126.8611103300,37.5456199821
"5353",126.8609396436,37.5312704184
"5382",126.8576435976,37.5335087985
"5399",126.8560225507,37.5362917571
"5401",126.8560420353,37.5365339489
"5404",126.8618973662,37.5312125212
"5434",126.8452623864,37.5583929215
"5435",126.8448740082,37.5587471988
"5437",126.8451483404,37.5586378387
"5440",126.8455409276,37.5599073357
"5442",126.8460978887,37.5598899049
"5444",126.8462093313,37.5600452907
"5446",126.8461203730,37.5607934607
"5459",126.8516550671,37.5536942306
"5461",126.8515923571,37.5535986645
"5465",126.8592742615,37.5545381182
"5530",126.8123842785,37.5600628640
"5559",126.8119801950,37.5697876770
"5637",126.8245234139,37.5473171262
"5643",126.8239976939,37.5472351218
"5652",126.8603722741,37.5359447799
"5673",126.8575315321,37.5336251030
"5694",126.8603991012,37.5460214882
"5702",126.8601618176,37.5467512029
"5745",126.8569585186,37.5342388093
"5773",126.8619958385,37.5300934452
"5774",126.8628843833,37.5325925389
"5775",126.8630989295,37.5327454148
"5776",126.8628864473,37.5327521607
"5778",126.8631379594,37.5329111551
"5784",126.8090774750,37.5596275338
"5798",126.8085916046,37.5585159011
"5802",126.8463601543,37.5611486281
"5803",126.8468267915,37.5609642951
"5854",126.8656916924,37.5515503728
"5857",126.8658210957,37.5514912803
"5862",126.8653934130,37.5516991658
"5865",126.8655342816,37.5519120714
"5874",126.8121461155,37.5599776472
"5875",126.8121604625,37.5598329713
"5883",126.8123875688,37.5599034261
"5897",126.8103146074,37.5702460394
"5944",126.8507987208,37.5446230277
"6010",126.8084180712,37.5587627098
"6019",126.8594846656,37.5367646684
"6030",126.8597617152,37.5360046024
"6045",126.8585636174,37.5355654670
"6131",126.8557180913,37.5350469929
"6137",126.8602819708,37.5316448917
"6147",126.8627442627,37.5335460336
"6148",126.8630362083,37.5335809951
"6151",126.8630270970,37.5337085191
"6159",126.8626330924,37.5341155059
"6162",126.8627471446,37.5342586070
"6178",126.8436311681,37.5568588068
"6218",126.8640396445,37.5522957065
"6219",126.8641424334,37.5522463069
"6224",126.8659666453,37.5521178279
"6225",126.8647548135,37.5528297160
"6226",126.8650646029,37.5528898594
"6227",126.8657808997,37.5522833994
"6228",126.8653777959,37.5527216190
"6229",126.8652115889,37.5527817101
"6230",126.8656777908,37.5525716542
"6283",126.8479885927,37.5468410509
"6315",126.8426888343,37.5404238378
"6324",126.8449447467,37.5413038529
"6327",126.8452766524,37.5412909046
"6329",126.8453357889,37.5412293406
"6333",126.8455838818,37.5410271434
"6342",126.8454214797,37.5428718107
"6403",126.8618931413,37.5377311476
"6404",126.8617983866,37.5379325470
"6406",126.8616410198,37.5378477079
"6477",126.8560517376,37.5333128093
"6493",126.8553672508,37.5354747594
"6521",126.8629231958,37.5353279980
"6536",126.8331992672,37.5534180196
"6551",126.8431349665,37.5556964584
"6562",126.8555535630,37.5538769346
"6563",126.8555069061,37.5540741559
"6573",126.8611507519,37.5555886977
"6574",126.8612153682,37.5556932566
"6579",126.8642673462,37.5521845184
"6589",126.8661138077,37.5527475585
"6626",126.8136575311,37.5787189794
"6628",126.8146889967,37.5785891150
"6630",126.8149204890,37.5786697539
"6650",126.8469263800,37.5470617856
"6679",126.8506527909,37.5484343438
"6683",126.8454113862,37.5408230523
"6687",126.8460677193,37.5405751904
"6802",126.8630896115,37.5489733485
"6804",126.8627881001,37.5488068919
"6805",126.8628259307,37.5490178104
"6807",126.8625154776,37.5488276642
"6848",126.8547703982,37.5364493222
"6855",126.8611881831,37.5325598710
"6862",126.8604748518,37.5326002106
"6899",126.8438799901,37.5560223023
"6900",126.8429026594,37.5557203427
"6901",126.8426078847,37.5557280236
"6925",126.8612172434,37.5558158660
"6926",126.8611850544,37.5559843649
"6949",126.8651010527,37.5518125466
"6952",126.8654717777,37.5518110771
"6983",126.8124307407,37.5583763994
"6989",126.8121756159,37.5579182182
"7082",126.8520525082,37.5492445841
"7098",126.8144736356,37.5539043510
"7101",126.8143566760,37.5539655155
"7102",126.8142613875,37.5540399937
"7111",126.8136989506,37.5544833244
"7139",126.8580922708,37.5402002725
"7140",126.8580607940,37.5400945389
"7196",126.8616820475,37.5490318008
"7198",126.8613437554,37.5490987805
"7243",126.8545781733,37.5365465247
"7250",126.8579435268,37.5310423955
"7252",126.8580136612,37.5306789443
"7253",126.8582722882,37.5306625029
