fid,x,y
"346",126.8545566798,37.5562925823
"347",126.8546360801,37.5566787520
"348",126.8542001797,37.5561592807
"349",126.8450137983,37.5280758840
"350",126.8488358693,37.5522353920
"351",126.8596417534,37.5343475368
"352",126.8390671599,37.5550134880
"355",126.8344983424,37.5507001514
"356",126.8158093742,37.5775182249
"357",126.8490751096,37.5491955664
"358",126.8444673032,37.5476341204
"359",126.8488716880,37.5305505938
"362",126.8378448735,37.5401357841
"363",126.8378541388,37.5532080179
"364",126.8092669215,37.5728595850
"365",126.8094508293,37.5728499764
"366",126.8379646816,37.5401796111
"368",126.8143116443,37.5568752879
"369",126.8490548646,37.5330361190
"370",126.8394024840,37.5309432138
"371",126.8467307990,37.5469087557
"373",126.8138520653,37.5551045883
"375",126.8122756136,37.5620323470
"377",126.8512798417,37.5366833165
"378",126.8615395907,37.5310091418
"379",126.8377763010,37.5420829696
"380",126.8608960639,37.5359700300
"383",126.8621321788,37.5360409425
"384",126.8569448084,37.5550552255
"385",126.8567891708,37.5550921564
"387",126.8330304679,37.5503630451
"388",126.8754054376,37.5502850329
"389",126.8417286993,37.5377392361
"390",126.8614627224,37.5334226304
"392",126.8375737824,37.5449689559
"398",126.8099102866,37.5596651288
"399",126.8469593070,37.5334620437
"400",126.8566620327,37.5553679941
"401",126.8431377319,37.5322770892
"402",126.8427736360,37.5445186436
"403",126.8566303923,37.5555113194
"404",126.8343170493,37.5438235799
"405",126.8407718947,37.5344162997
"406",126.8472647385,37.5517183800
"408",126.8386533360,37.5323847559
"409",126.8432020711,37.5383123268
"411",126.8481076748,37.5447331883
"413",126.8352332545,37.5410871483
"414",126.8393051589,37.5435273521
"415",126.8598331359,37.5545917070
"417",126.8477642473,37.5290381187
"418",126.8416987782,37.5438464922
"420",126.8494338998,37.5405281034
"421",126.8616273745,37.5372337400
"422",126.8616289749,37.5373978946
"424",126.8568063409,37.5358037042
"425",126.8105447542,37.5581331341
"427",126.8408520823,37.5346830016
"432",126.8104839351,37.5599679398
"435",126.8449555349,37.5298456953
"436",126.8567393850,37.5552270410
"443",126.8595607140,37.5472328630
"444",126.8507391589,37.5316322245
"448",126.8634512656,37.5507186433
"449",126.8335176719,37.5430593511
"450",126.8428388665,37.5487660336
"452",126.8152453475,37.5731628149
"456",126.8076039113,37.5671571955
"457",126.8091111336,37.5708693590
"460",126.8633232207,37.5529676659
"461",126.8139805749,37.5562040192
"462",126.8505076931,37.5465353161
"463",126.8096709527,37.5585198121
"464",126.8460654370,37.5301856923
"465",126.8528574690,37.5496094463
"466",126.8473290205,37.5480698588
"467",126.8225875517,37.5701054860
"468",126.8111076541,37.5747296689
"471",126.8132201632,37.5569748021
"477",126.8508046272,37.5382451123
"478",126.8372485663,37.5324728698
"480",126.8757163707,37.5500132719
"481",126.8626440842,37.5371966921
"485",126.8486368439,37.5449809986
"486",126.8394731137,37.5354879338
"487",126.8339363437,37.5407412257
"488",126.8495698150,37.5484650645
"491",126.8420844558,37.5402022032
"492",126.8141279086,37.5553995384
"501",126.8383698040,37.5354047962
"502",126.8586594367,37.5368015715
"503",126.8159386394,37.5784928465
"504",126.8355292846,37.5353134996
"505",126.8387754789,37.5339706336
"506",126.8407708573,37.5348131525
"508",126.8626835111,37.5370481504
"509",126.8612702288,37.5552421848
"510",126.8445520372,37.5331608100
"511",126.8142373168,37.5622565270
"512",126.8557069020,37.5355087303
"513",126.8414158935,37.5399014345
"514",126.8562435999,37.5300315097
"516",126.8456735533,37.5391030508
"518",126.8358865936,37.5414192660
"519",126.8357353393,37.5414039995
"521",126.8160222843,37.5681951805
"523",126.8222907830,37.5674379489
"524",126.8351850776,37.5504082806
"525",126.8203982362,37.5466273022
"527",126.8100571588,37.5582913824
"528",126.8097457825,37.5683101264
"529",126.8368909415,37.5345846515
"530",126.8360176495,37.5414314176
"532",126.8566389167,37.5556871451
"533",126.8360189264,37.5398123670
"535",126.8514825183,37.5402312364
"536",126.8645582577,37.5529919988
"537",126.8644159900,37.5530683441
"538",126.8642717278,37.5531336780
"539",126.8641267886,37.5531995858
"540",126.8162996118,37.5721614253
"541",126.8452129906,37.5477167744
"543",126.8346036221,37.5449128853
"544",126.8108083565,37.5598101223
"545",126.8583148017,37.5355563097
"546",126.8090426143,37.5737526303
"547",126.8451537578,37.5394572937
"548",126.8404567277,37.5365452872
"549",126.8405401328,37.5364094484
"550",126.8406234713,37.5362744021
"551",126.8375094310,37.5325192679
"552",126.8429775735,37.5487796645
"554",126.8295243974,37.5524836534
"556",126.8450303447,37.5477857019
"559",126.8172259930,37.5548376284
"560",126.8485817591,37.5338832819
"561",126.8375057761,37.5328545544
"562",126.8478767088,37.5525549769
"563",126.8122889716,37.5621666108
"564",126.8122140179,37.5623110980
"565",126.8120558341,37.5622211237
"567",126.8136493167,37.5580927209
"569",126.8150119844,37.5793391815
"570",126.8149652235,37.5791578340
"571",126.8017098033,37.5793915114
"572",126.8497429664,37.5483427112
"573",126.8525769507,37.5306786110
"575",126.8460125365,37.5341461990
"576",126.8136306117,37.5623968943
"577",126.8088194053,37.5599581288
"578",126.8228285279,37.5676331531
"579",126.8469079852,37.5390958796
"583",126.8369443400,37.5554717392
"584",126.8495852096,37.5358280321
"585",126.8594349336,37.5469869431
"586",126.8153602361,37.5552243078
"587",126.8496386587,37.5413654916
"589",126.8341762486,37.5496576262
"590",126.8346296732,37.5431795009
"591",126.8545729133,37.5373429410
"592",126.8603861356,37.5367622510
"593",126.8597397362,37.5500948783
"594",126.8351655318,37.5519416725
"596",126.8351245914,37.5518442879
"597",126.8137986947,37.5623772145
"598",126.8413680253,37.5308731633
"599",126.8091413027,37.5710784373
"600",126.8491031298,37.5474122574
"601",126.8438585956,37.5468598967
"602",126.8586715951,37.5311016608
"603",126.8473363609,37.5324327830
"604",126.8341220992,37.5440452143
"605",126.8335008550,37.5437782080
"606",126.8583737887,37.5499347987
"609",126.8412855995,37.5387120162
"610",126.8473299643,37.5484470359
"611",126.8372571796,37.5415547569
"612",126.8519692322,37.5520550406
"613",126.8171680727,37.5718607144
"617",126.8612988861,37.5510479141
"618",126.8072074935,37.5665803224
"619",126.8471079140,37.5440836380
"620",126.8149339717,37.5779109008
"621",126.8419130339,37.5412819244
"622",126.8197343912,37.5701798291
"623",126.8497256671,37.5458054404
"624",126.8150558650,37.5581063866
"627",126.8372563184,37.5751216422
"628",126.8199067712,37.5702216516
"629",126.8335533794,37.5468816301
"630",126.8522587426,37.5403231825
"631",126.8523354455,37.5401910802
"632",126.8453956945,37.5473237187
"633",126.8559441949,37.5366503038
"634",126.8571593796,37.5335824399
"635",126.8508511292,37.5336995896
"638",126.8367219380,37.5436061779
"641",126.8550947184,37.5335954934
"642",126.8551947851,37.5334448082
"643",126.8467831390,37.5421309231
"645",126.8401184252,37.5353583313
"646",126.8451169021,37.5369271748
"650",126.8158396394,37.5777163630
"651",126.8517825248,37.5473443786
"652",126.8541446567,37.5565490483
"653",126.8382479885,37.5523914480
"654",126.8099813356,37.5626692679
"655",126.8098811996,37.5627616363
"656",126.8227899311,37.5702500254
"657",126.8149338603,37.5776949220
"658",126.8150354264,37.5578094238
"659",126.8122148114,37.5675766082
"661",126.8667469008,37.5555565501
"662",126.8008216323,37.5799884041
"663",126.8519622613,37.5336898748
"664",126.8475473259,37.5421373699
"665",126.8611621848,37.5471788059
"667",126.8393277800,37.5452704342
"668",126.8394865310,37.5451583909
"669",126.8388836848,37.5448508464
"670",126.8394243922,37.5446360773
"671",126.8397562761,37.5446608216
"672",126.8399620357,37.5445953339
"673",126.8416708410,37.5452276257
"674",126.8418045691,37.5451194911
"675",126.8416363943,37.5447926377
"676",126.8418388146,37.5449193707
"677",126.8419178621,37.5447627611
"678",126.8413576856,37.5447826957
"679",126.8412621452,37.5447156079
"680",126.8418215269,37.5446869203
"681",126.8398167335,37.5452007047
"682",126.8394017866,37.5450673714
"683",126.8398088209,37.5453512264
"684",126.8411696546,37.5452058312
"685",126.8413408097,37.5451283194
"686",126.8414555943,37.5452076433
"687",126.8418129269,37.5453425844
"688",126.8413635310,37.5453312941
"689",126.8419015386,37.5451917522
"690",126.8408969154,37.5447882302
"691",126.8387529335,37.5453031318
"692",126.8388915437,37.5451732694
"693",126.8393204708,37.5454242224
"694",126.8388009726,37.5451039525
"695",126.8391978248,37.5451585655
"696",126.8410843308,37.5447915773
"697",126.8412879306,37.5449231822
"698",126.8389394033,37.5446270725
"699",126.8393459696,37.5448354395
"700",126.8392353691,37.5447020490
"701",126.8394996656,37.5447149072
"702",126.8398980737,37.5448045230
"703",126.8400383843,37.5446602820
"704",126.8390222952,37.5446979726
"705",126.8385975911,37.5452018380
"708",126.8231557703,37.5675838672
"710",126.8397102742,37.5450991817
"711",126.8399581369,37.5450747348
"712",126.8398824921,37.5450144450
"713",126.8387367674,37.5446879620
"714",126.8428859745,37.5277857840
"715",126.8427259027,37.5277625206
"724",126.8516688093,37.5466567781
"725",126.8465212335,37.5496143431
"726",126.8478767900,37.5393646512
"727",126.8377079915,37.5426972276
"728",126.8472541363,37.5464641251
"729",126.8460302934,37.5388739841
"730",126.8109679750,37.5587944893
"731",126.8397277774,37.5707973095
"732",126.8375960293,37.5419437224
"733",126.8628566550,37.5537565577
"734",126.8382063119,37.5526354355
"736",126.8141715315,37.5551398628
"737",126.8732414765,37.5538943333
"738",126.8422231924,37.5395504959
"739",126.8416264688,37.5307440207
"740",126.8365428155,37.5400259426
"741",126.8595407780,37.5456147643
"742",126.8445911408,37.5441828116
"744",126.8101231886,37.5643633329
"745",126.8444646665,37.5478826274
"746",126.8619036281,37.5363484330
"747",126.8619018948,37.5361759836
"748",126.8377981367,37.5394956801
"749",126.8180409345,37.5720558672
"750",126.8521891970,37.5300316193
"751",126.8518913093,37.5321129746
"752",126.8499483287,37.5469275744
"753",126.8616882709,37.5335861887
"754",126.8479254036,37.5534070998
"755",126.8347834888,37.5524117382
"759",126.8411639987,37.5308603628
"760",126.8426007947,37.5344334781
"772",126.8610299007,37.5453553502
"773",126.8482376672,37.5476172052
"775",126.8339708457,37.5446151108
"776",126.8338423190,37.5446151665
"777",126.8405943714,37.5440515194
"780",126.8456559328,37.5351203296
"781",126.8598822079,37.5547732374
"785",126.8600224043,37.5462716436
"787",126.8541331229,37.5567123044
"788",126.8387539176,37.5311858915
"789",126.8388344057,37.5310489874
"790",126.8540303147,37.5332491208
"791",126.8700880928,37.5510069105
"794",126.8449781655,37.5380426025
"795",126.8451433540,37.5380875479
"796",126.8452315966,37.5379171649
"797",126.8448625174,37.5382563000
"801",126.8025979492,37.5867349116
"803",126.8013387145,37.5796502382
"804",126.8405697264,37.5696111744
"807",126.8472028722,37.5461711868
"808",126.8421224963,37.5404790688
"809",126.8445861485,37.5389969878
"811",126.8126179189,37.5588537298
"813",126.8448257038,37.5326749416
"816",126.8384695487,37.5328629828
"817",126.8189319903,37.5712572103
"818",126.8438754494,37.5342807560
"819",126.8394151207,37.5437577852
"820",126.8760511631,37.5498840484
"821",126.8390075937,37.5335903044
"822",126.8139398052,37.5623797295
"823",126.8468500792,37.5499969731
"824",126.8478309076,37.5459006769
"825",126.8140017242,37.5553857783
"826",126.8550263518,37.5309511150
"827",126.8153673409,37.5782460665
"828",126.8404140207,37.5314007303
"829",126.8343518022,37.5516258722
"830",126.8332499995,37.5512150614
"831",126.8126653553,37.5750374409
"832",126.8435500121,37.5457446831
"833",126.8383107657,37.5333363766
"834",126.8478955987,37.5481637499
"835",126.8095977427,37.5720053350
"836",126.8485042026,37.5335927003
"837",126.8064650577,37.5666780728
"843",126.8429767268,37.5447626436
"844",126.8610081675,37.5463235693
"845",126.8328835581,37.5531249827
"849",126.8456554317,37.5303641449
"851",126.8427510530,37.5342265512
"852",126.8453833006,37.5381650965
"853",126.8455885359,37.5382203085
"855",126.8612729416,37.5517555668
"856",126.8350134693,37.5409546570
"861",126.8598273480,37.5507140118
"863",126.8606855855,37.5471950819
"864",126.8439811516,37.5479096110
"865",126.8337103247,37.5414481031
"866",126.8128091413,37.5750137133
"869",126.8501574739,37.5469396779
"870",126.8156803563,37.5725175559
"871",126.8478914940,37.5367177218
"872",126.8385823256,37.5356881986
"873",126.8349676579,37.5359031399
"874",126.8384996411,37.5358224644
"876",126.8110757105,37.5679027234
"880",126.8374450197,37.5400649661
"881",126.8616585421,37.5338090260
"882",126.8513024099,37.5305364391
"884",126.7995799303,37.5801547757
"886",126.8143682359,37.5551616072
"887",126.8573248935,37.5304800119
"888",126.8542397222,37.5531923451
"890",126.8433508310,37.5288588689
"892",126.8151379994,37.5686214908
"893",126.8436643346,37.5469550510
"894",126.8593527569,37.5548720680
"896",126.8612214067,37.5317291855
"897",126.8500055600,37.5297356434
"898",126.8469985824,37.5510672554
"899",126.8481696054,37.5528003049
"900",126.8488586226,37.5412463480
"901",126.8345934959,37.5511851536
"902",126.8346387240,37.5513268304
"904",126.8354616027,37.5497715869
"905",126.8112067902,37.5693864641
"906",126.8111105534,37.5694518818
"907",126.8159092682,37.5672373106
"908",126.8134178904,37.5548139308
"909",126.8480103482,37.5461362784
"911",126.8547476812,37.5324504548
"912",126.8614128706,37.5365337838
"913",126.8599353834,37.5458089594
"914",126.8643083493,37.5519581599
"915",126.8157646467,37.5611809380
"924",126.8523153453,37.5358260334
"925",126.8349058685,37.5499032979
"926",126.8562228275,37.5378090559
"927",126.8191401360,37.5708559923
"929",126.8330404567,37.5427421038
"937",126.8630798007,37.5485359630
"938",126.8628339273,37.5485768258
"939",126.8376211434,37.5417426414
"940",126.8192100674,37.5726480822
"941",126.8193625990,37.5726068423
"942",126.7998165906,37.5811489305
"950",126.8477219888,37.5368586518
"952",126.8610059798,37.5353597280
"953",126.8518864836,37.5519321359
"954",126.8607491972,37.5361025214
"955",126.8384371594,37.5416173572
"956",126.8472177453,37.5355587033
"957",126.8361320973,37.5539090473
"958",126.8348396950,37.5430886780
"959",126.8497008854,37.5436855267
"960",126.8532399853,37.5568050981
"961",126.8131527719,37.5587053441
"962",126.8547249039,37.5342946617
"963",126.8132008569,37.5729295434
"964",126.8132512729,37.5731056663
"965",126.8161959063,37.5744182711
"966",126.8514136118,37.5330259760
"967",126.8160625394,37.5745948575
"970",126.8487169580,37.5336390611
"971",126.8376215465,37.5323035813
"972",126.8381487501,37.5369986894
"973",126.8403755522,37.5708355778
"974",126.8148369369,37.5681917758
"977",126.8595690597,37.5549461042
"978",126.8596027530,37.5548348034
"980",126.8594916418,37.5579074299
"981",126.8150247050,37.5552679056
"982",126.8389063386,37.5293633486
"985",126.8382858967,37.5324334934
"988",126.8339178966,37.5442215079
"989",126.8339138848,37.5440455523
"990",126.8342215825,37.5498048277
"993",126.8473417984,37.5366593263
"994",126.8142839329,37.5685116267
"1001",126.8578344912,37.5552293173
"1002",126.8579040144,37.5553791622
"1003",126.8349997769,37.5415820224
"1004",126.8654710937,37.5511356808
"1005",126.8574732112,37.5331142133
"1007",126.8497165881,37.5344733488
"1011",126.8383690155,37.5332385902
"1013",126.8429147909,37.5348010418
"1014",126.8430282055,37.5346179888
"1018",126.8638688929,37.5534849419
"1020",126.8538042071,37.5361051188
"1021",126.8118702221,37.5590629457
"1022",126.8595645294,37.5467943051
"1023",126.8098807150,37.5725536207
"1024",126.8525155334,37.5346303453
"1026",126.8113863739,37.5706251206
"1028",126.8025347795,37.5771822417
"1029",126.8353213302,37.5506863475
"1030",126.8418163187,37.5486690190
"1031",126.8355008615,37.5506874971
"1032",126.8389480217,37.5382212422
"1033",126.8467867470,37.5300103551
"1034",126.8336956848,37.5524658179
"1036",126.8556806813,37.5344409703
"1037",126.8645387249,37.5523661352
"1038",126.8376020786,37.5413795957
"1039",126.8396589799,37.5324894264
"1040",126.8132368522,37.5739430920
"1041",126.8423056088,37.5590437872
"1043",126.8543139898,37.5337040744
"1044",126.8352139157,37.5355072592
"1049",126.8522682194,37.5344900186
"1050",126.8570888510,37.5556495711
"1051",126.8132125486,37.5684784522
"1052",126.8330384294,37.5512093245
"1054",126.8594339456,37.5347064545
"1055",126.8150097236,37.5782180809
"1056",126.8151289863,37.5781271165
"1057",126.8470246198,37.5422768250
"1058",126.8111844561,37.5634919374
"1061",126.8486666647,37.5329744867
"1062",126.8395088102,37.5406583757
"1063",126.8547395165,37.5346239592
"1064",126.8119051434,37.5695336212
"1066",126.8122189905,37.5627077567
"1067",126.8131789207,37.5693012276
"1069",126.8436762462,37.5291299832
"1070",126.8324589491,37.5496140181
"1071",126.8321861316,37.5495714641
"1072",126.8500688253,37.5410469129
"1073",126.8152065071,37.5701849707
"1074",126.8195944447,37.5723848927
"1075",126.8195872669,37.5725800175
"1076",126.8197471756,37.5725820136
"1078",126.8147635335,37.5687986932
"1079",126.8524540649,37.5520536898
"1083",126.8409408019,37.5339463078
"1084",126.8681318525,37.5500067420
"1085",126.8546834478,37.5336679553
"1086",126.8736769013,37.5509197588
"1087",126.8089967399,37.5708775850
"1089",126.8420398994,37.5311698828
"1091",126.8547923167,37.5577396553
"1094",126.8470124640,37.5392932272
"1096",126.8426809798,37.5397993725
"1097",126.8495149261,37.5313235930
"1098",126.8152689614,37.5671884621
"1099",126.8458078376,37.5375366024
"1100",126.8026148424,37.5760055440
"1101",126.8172166946,37.5717336741
"1102",126.8155635290,37.5706137140
"1103",126.8110886993,37.5593287312
"1104",126.8109589795,37.5593216201
"1105",126.8111300132,37.5592135380
"1106",126.8112527122,37.5592282180
"1107",126.8114268269,37.5592595411
"1108",126.8102794465,37.5590332188
"1113",126.8104214692,37.5594373419
"1115",126.8094329272,37.5601475484
"1116",126.8092950414,37.5601082193
"1138",126.8477036277,37.5461774599
"1139",126.8477666690,37.5462858148
"1141",126.8181641856,37.5731354808
"1142",126.8184594571,37.5731267764
"1143",126.8202748991,37.5729873668
"1144",126.8193219808,37.5729556044
"1145",126.8189746886,37.5730976559
"1146",126.8193563836,37.5731307276
"1147",126.8198255404,37.5730726108
"1148",126.8189925908,37.5729102447
"1150",126.8227910630,37.5743023564
"1151",126.8233897172,37.5740314996
"1152",126.8232334995,37.5737871772
"1153",126.8225981538,37.5740491840
"1154",126.8482062147,37.5461452313
"1157",126.8482805914,37.5458476413
"1158",126.8482206961,37.5457404446
"1159",126.8480015668,37.5459107625
"1162",126.8481736385,37.5463965535
"1163",126.8479330366,37.5465206580
"1166",126.8484019786,37.5466774170
"1168",126.8485313775,37.5468047721
"1170",126.8486411167,37.5469598462
"1176",126.8488320764,37.5476039177
"1211",126.8070214719,37.5730310603
"1212",126.8074427329,37.5731739286
"1213",126.8073220099,37.5731996124
"1218",126.8078949901,37.5726901159
"1219",126.8081495922,37.5725817357
"1223",126.8081025150,37.5723440939
"1224",126.8078992042,37.5723804465
"1228",126.8489401424,37.5477000784
"1230",126.8491191313,37.5477870231
"1232",126.8494352286,37.5477335587
"1233",126.8494804765,37.5480814351
"1235",126.8495694466,37.5481598481
"1239",126.8497960839,37.5485269582
"1243",126.8502292055,37.5488915211
"1244",126.8503220862,37.5488164438
"1245",126.8505195163,37.5486200658
"1246",126.8504396792,37.5488915260
"1248",126.8507042075,37.5488229590
"1249",126.8508287137,37.5489027007
"1259",126.8517875522,37.5498365235
"1260",126.8518830151,37.5499425936
"1266",126.8524386014,37.5507605455
"1267",126.8522287652,37.5511187983
"1269",126.8524977563,37.5510513863
"1270",126.8525664913,37.5511572533
"1271",126.8524201019,37.5513981735
"1272",126.8526370956,37.5512645971
"1275",126.8529928247,37.5515757386
"1276",126.8532152577,37.5515091711
"1277",126.8526154979,37.5517233773
"1280",126.8526992927,37.5519958140
"1284",126.8533021521,37.5521138865
"1285",126.8533431760,37.5517469044
"1286",126.8535597943,37.5517010118
"1287",126.8537189859,37.5516891702
"1289",126.8530811212,37.5520866610
"1290",126.8531533261,37.5521803667
"1291",126.8529924692,37.5524188174
